n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6687,0.6687,0.6687,0.1400,0.5500,0.4500,1.0000,0.0000,1.0000,20,0.5000
20,0.7919,0.7919,0.7919,0.3800,0.7000,0.6000,1.0000,0.3000,1.0000,20,0.7500
30,0.6958,0.6958,0.6958,0.2400,0.9000,0.2000,1.0000,0.1000,1.0000,20,0.8333
40,0.6810,0.6810,0.6810,0.2400,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.8750
50,0.6860,0.6860,0.6860,0.2800,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9000
60,0.7303,0.7303,0.7303,0.2800,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9167
70,0.7500,0.7500,0.7500,0.3600,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9286
80,0.7623,0.7623,0.7623,0.3400,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9375
90,0.7993,0.7993,0.7993,0.4200,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9444
100,0.7414,0.7414,0.7414,0.3500,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9500
110,0.7352,0.7352,0.7352,0.3100,0.8500,0.4000,1.0000,0.2500,1.0000,20,0.9545
120,0.7722,0.7722,0.7722,0.3800,0.8000,0.3500,1.0000,0.1500,1.0000,20,0.9583
130,0.8140,0.8140,0.8140,0.4300,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9615
140,0.8239,0.8239,0.8239,0.4500,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9643
150,0.8485,0.8485,0.8485,0.4600,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9667
160,0.8337,0.8337,0.8337,0.4500,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9688
170,0.8362,0.8362,0.8362,0.5000,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9706
180,0.8534,0.8534,0.8534,0.5300,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9722
190,0.8485,0.8485,0.8485,0.5400,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9737
200,0.8522,0.8522,0.8522,0.5900,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9750
210,0.8559,0.8559,0.8559,0.5600,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9762
220,0.8534,0.8534,0.8534,0.5500,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9773
230,0.8498,0.8498,0.8498,0.5100,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9783
240,0.8079,0.8079,0.8079,0.4000,0.9000,0.6500,1.0000,0.5500,1.0000,20,0.9792
250,0.8387,0.8387,0.8387,0.4600,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9800
260,0.8534,0.8534,0.8534,0.5100,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9808
270,0.8547,0.8547,0.8547,0.5000,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9815
280,0.8485,0.8485,0.8485,0.5400,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9821
290,0.8485,0.8485,0.8485,0.5300,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9828
300,0.8719,0.8719,0.8719,0.5700,0.9580,0.4720,1.0000,0.4300,1.0000,500,0.9833
