n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.8021,0.8021,0.8021,0.2000,0.5000,0.5000,1.0000,0.0000,1.0000,20,0.6000
20,0.8326,0.8326,0.8326,0.3400,0.7500,0.7500,1.0000,0.5000,1.0000,20,0.8000
30,0.7810,0.7810,0.7810,0.1800,0.6000,0.7000,1.0000,0.3000,1.0000,20,0.8667
40,0.7787,0.7787,0.7787,0.1100,0.7000,0.6000,1.0000,0.3000,1.0000,20,0.9000
50,0.7775,0.7775,0.7775,0.1500,0.8000,0.6000,1.0000,0.4000,1.0000,20,0.9200
60,0.7260,0.7260,0.7260,0.1900,0.9000,0.6000,1.0000,0.5000,1.0000,20,0.9333
70,0.7658,0.7658,0.7658,0.1900,0.8500,0.7000,1.0000,0.5500,1.0000,20,0.9429
80,0.7166,0.7166,0.7166,0.1700,0.8500,0.8000,1.0000,0.6500,1.0000,20,0.9500
90,0.7283,0.7283,0.7283,0.1500,0.8000,0.6500,1.0000,0.4500,1.0000,20,0.9556
100,0.8150,0.8150,0.8150,0.3000,0.8500,0.6500,1.0000,0.5000,1.0000,20,0.9600
110,0.8419,0.8419,0.8419,0.4200,0.9500,0.6000,1.0000,0.5500,1.0000,20,0.9636
120,0.8384,0.8384,0.8384,0.4700,0.8500,0.7500,1.0000,0.6000,1.0000,20,0.9667
130,0.8689,0.8689,0.8689,0.5800,0.9500,0.6500,1.0000,0.6000,1.0000,20,0.9692
140,0.8923,0.8923,0.8923,0.5500,0.8500,0.7000,1.0000,0.5500,1.0000,20,0.9714
150,0.9157,0.9157,0.9157,0.6600,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9733
160,0.8794,0.8794,0.8794,0.6900,0.9500,0.7000,1.0000,0.6500,1.0000,20,0.9750
170,0.9145,0.9145,0.9145,0.7100,0.9000,0.6500,1.0000,0.5500,1.0000,20,0.9765
180,0.9063,0.9063,0.9063,0.5400,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9778
190,0.9321,0.9321,0.9321,0.6700,0.8000,0.7500,1.0000,0.5500,1.0000,20,0.9789
200,0.9461,0.9461,0.9461,0.7500,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9800
210,0.9520,0.9520,0.9520,0.7800,0.9500,0.8000,1.0000,0.7500,1.0000,20,0.9810
220,0.9356,0.9356,0.9356,0.7200,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9818
230,0.9567,0.9567,0.9567,0.8100,0.9500,0.9000,1.0000,0.8500,1.0000,20,0.9826
240,0.9450,0.9450,0.9450,0.7400,1.0000,0.7500,1.0000,0.7500,1.0000,20,0.9833
250,0.9555,0.9555,0.9555,0.7900,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9840
260,0.9520,0.9520,0.9520,0.7700,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9846
270,0.9555,0.9555,0.9555,0.8300,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9852
280,0.9637,0.9637,0.9637,0.8400,0.9500,0.7000,1.0000,0.6500,1.0000,20,0.9857
290,0.9766,0.9766,0.9766,0.9200,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9862
300,0.9473,0.9473,0.9473,0.7900,0.9360,0.6360,1.0000,0.5720,1.0000,500,0.9867
